gender,center,year,days,postal,same_route,r_fastest,r_cheapest,r_confortable,r_onlyoption,r_environmental,r_healthiest,r_needprivate,total_travels,private_ratio,public_ratio,active_ratio,Latitude,Longitude,Distance
Man,ETSAV,First,2,8034.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.39371482472387,2.117848473831776,0.8468604032086408
Woman,ETSECCPB,First,5,8328.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.49898086875,2.315110084375,21.036137276027244
Man,ETSAV,Third,5,8290.0,Yes,Yes,No,No,No,No,No,Yes,3,1.0,0.0,0.0,41.49042106822917,2.1386554125,11.601900107089728
Man,EETAC,Fourth,4,8850.0,Yes,No,No,No,No,No,No,Yes,3,0.6666666666666666,0.3333333333333333,0.0,41.28276916601941,2.0145235427184467,14.213448206259708
Man,EEBE,Fourth,4,8020.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.42075345,2.201856531962617,8.414853093004373
Man,ETSECCPB,Third,7,8150.0,No,Yes,No,No,No,No,No,No,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.55966317391304,2.222312944481605,21.20478889661135
Man,EPSEB,Fourth,1,8840.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.31476620344828,2.0159679862068964,11.383637000140949
Man,EETAC,Third,5,8100.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.53956503564815,2.213567934259259,18.88154630414079
Man,ETSECCPB,First,5,8018.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.40354271634696,2.191752814178482,6.962340961738018
Man,ETSAB,Fourth,3,8480.0,Yes,No,Yes,No,Yes,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.667370475,2.2618723083333334,33.47899941633453
Man,ETSETB,First,5,8023.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.41117653727455,2.1454316,3.853847488256764
Woman,ETSETB,Third,5,8037.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.39925879097525,2.1648714873362445,4.667536874203934
Man,ETSEIB,Fourth,5,8028.0,Yes,Yes,No,No,No,No,Yes,No,1,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Non binary,EEBE,Second,5,17005.0,Yes,No,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.97342590091001,2.8113259077856423,87.32999080434875
Woman,EPSEB,Second,4,8303.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.54079826111112,2.4261791462962963,31.31708326567741
Man,EEABB,Fourth,5,8029.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.38660270361248,2.14637941543514,2.956172645857166
Man,EEABB,First,5,8905.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.369349807766994,2.110156238834952,2.077076740330005
Man,FIB,First,4,8005.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.39960074427861,2.201018413598673,7.629993511144085
Woman,EEABB,Fourth,5,8905.0,No,Yes,No,No,Yes,No,No,No,6,0.0,0.8333333333333334,0.1666666666666666,41.369349807766994,2.110156238834952,2.077076740330005
Man,EPSEM,Second,4,8310.0,Yes,No,No,No,Yes,No,No,No,2,0.5,0.0,0.5,41.55062374375,2.4029147625,30.3371954755003
Man,ETSECCPB,Fourth,3,8014.0,Yes,No,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.37554342468619,2.136406735983264,2.532082851110252
Non binary,FIB,Fourth,5,8202.0,Yes,No,No,Yes,No,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.54579316153846,2.117872476923077,17.529836769264648
Non binary,ESEIAAT,Fourth,2,8012.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.40275668087548,2.1569115219719506,4.166350464626095
Woman,ETSEIB,First,5,8005.0,Yes,No,No,Yes,No,Yes,No,No,1,0.0,1.0,0.0,41.39960074427861,2.201018413598673,7.629993511144085
Man,EPSEM,Second,5,8182.0,Yes,No,No,No,Yes,No,No,Yes,3,1.0,0.0,0.0,41.68912762777778,2.16424815,33.733191610328326
Woman,EEBE,Fourth,1,8027.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,1.0,0.0,41.42210114836013,2.1859659655305466,7.315332171609159
Woman,ETSAB,Fourth,5,8120.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,1.0,0.0,41.5135579,2.195962263636364,15.640814238790677
Man,ETSECCPB,First,5,8192.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.53270137714286,2.075325182857142,16.34208993516103
Woman,ETSEIB,Fourth,5,8980.0,Yes,Yes,No,No,Yes,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.38462277623763,2.048059094554456,5.285429992578997
Man,FIB,Fourth,4,8197.0,Yes,No,No,No,No,No,No,Yes,3,0.6666666666666666,0.3333333333333333,0.0,41.46115768571429,2.056643457142857,9.309087679282344
Woman,ESEIAAT,Third,5,8223.0,Yes,Yes,No,No,No,No,No,No,1,0.0,0.0,1.0,41.550291740909095,2.0275086,19.325546457338568
Man,FNB,Fourth,3,8739.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.40102845,1.799763525,26.076386305006206
Man,FIB,Fourth,4,8757.0,Yes,No,Yes,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.41733636893204,1.913733658252428,16.820622285560397
Woman,EETAC,First,5,8860.0,Yes,Yes,No,No,No,No,No,No,1,0.0,0.0,1.0,41.26427774933655,1.9313480034981907,20.38020477160429
Man,ESEIAAT,First,5,8197.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.46115768571429,2.056643457142857,9.309087679282344
Man,ETSEIB,Second,5,8739.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.40102845,1.799763525,26.076386305006206
Woman,ETSAB,Second,4,8014.0,Yes,No,Yes,No,No,No,No,No,3,0.0,0.0,1.0,41.37554342468619,2.136406735983264,2.532082851110252
Man,ETSAB,Third,4,8241.0,Yes,Yes,No,No,Yes,No,No,No,2,0.0,0.5,0.5,41.727342611627904,1.821508341860465,44.762730347427926
Woman,ETSAV,First,5,8192.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.53270137714286,2.075325182857142,16.34208993516103
Man,EPSEM,Fourth,3,8180.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.80923897692308,2.0987744384615383,46.79207396782814
Man,ESEIAAT,Second,1,8233.0,Yes,Yes,Yes,No,No,No,No,No,2,0.5,0.0,0.5,41.60026456423919,1.9048767644760207,29.190310522639795
Woman,EETAC,Third,5,8820.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.32393623061224,2.099799305867347,7.181665825639808
Man,FNB,Fourth,5,8902.0,Yes,Yes,No,No,No,No,No,No,3,0.0,1.0,0.0,41.36432838572562,2.125288497065821,2.888881985150128
Woman,ETSAB,Second,5,8024.0,Yes,No,Yes,Yes,No,No,No,No,2,0.0,0.5,0.5,41.41110394556075,2.1594220838785048,4.785385490636497
Woman,EPSEM,Second,2,8242.0,Yes,No,Yes,No,No,Yes,No,No,1,0.0,0.0,1.0,41.73079093225807,1.825638696774193,44.90162952906903
Man,ETSECCPB,Second,5,8012.0,Yes,Yes,No,No,No,No,No,No,3,0.0,1.0,0.0,41.40275668087548,2.1569115219719506,4.166350464626095
Man,ESEIAAT,Third,5,8224.0,Yes,No,No,Yes,No,No,Yes,No,1,0.0,0.0,1.0,41.56090184102564,2.0021212589743587,21.24695714606752
Woman,EEABB,Second,5,8790.0,No,Yes,Yes,No,No,No,No,No,6,0.0,0.8333333333333334,0.1666666666666666,41.44289731272142,1.8648921040257649,21.4658510197695
Man,FNB,Second,3,8912.0,Yes,Yes,No,No,No,No,No,No,2,1.0,0.0,0.0,41.44363350805195,2.240403894805195,12.450328346091144
Woman,EETAC,Fourth,2,8902.0,Yes,No,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.36432838572562,2.125288497065821,2.888881985150128
Man,ETSECCPB,Second,5,8840.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.31476620344828,2.0159679862068964,11.383637000140949
Woman,EEABB,Third,5,8924.0,Yes,No,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.46039523001007,2.203227674118832,11.131232043451496
Non binary,ETSAB,Second,5,8914.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.44432904458552,2.223749820836445,11.304942499566788
Woman,FNB,Fourth,5,8013.0,No,No,No,No,Yes,No,No,No,4,0.0,0.25,0.75,41.40034991558655,2.178255983593109,5.781462018023745
NR/DK,ETSAV,Fourth,4,8026.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.41182252736954,2.185393102662407,6.751936546524625
Man,EEBE,Second,4,8225.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,1.0,0.0,41.57555601627907,2.0045475325581394,22.64752581936345
Man,EEBE,Fourth,2,8340.0,Yes,No,No,No,Yes,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.50276299863014,2.386750187671233,26.325073950760032
Man,FIB,Fourth,4,8014.0,No,No,Yes,No,No,Yes,No,No,4,0.0,0.25,0.75,41.37554342468619,2.136406735983264,2.532082851110252
Woman,ETSEIB,First,6,8007.0,Yes,Yes,No,No,No,No,No,No,1,0.0,0.0,1.0,41.390234340645165,2.1653783116129035,4.547365145547395
Man,ESEIAAT,Second,3,8211.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.0,1.0,41.61295263993711,2.090078946855346,25.04125661908901
Man,FIB,First,4,8781.0,Yes,No,No,No,Yes,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.5342271,1.7705529285714288,32.75710278575691
Man,ETSEIB,Second,5,8010.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,1.0,0.0,41.39150376802575,2.17463527446352,5.328921913121705
Man,FME,Second,5,8011.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.3843794375,2.1589732145,4.0258558548027
Man,ETSEIB,Fourth,3,8016.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.43449825711711,2.1795576403603603,7.707002026861444
Man,ETSEIB,First,5,8840.0,No,Yes,No,No,No,No,No,No,5,0.0,0.6,0.4,41.31476620344828,2.0159679862068964,11.383637000140949
Man,ETSAV,Fourth,5,8198.0,Yes,Yes,No,No,No,No,No,No,2,0.5,0.5,0.0,41.44522875,2.0782504125,6.91951641216984
Man,ETSETB,Fourth,5,8028.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,1.0,0.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Woman,ETSEIB,Second,1,8940.0,Yes,No,No,Yes,No,No,No,Yes,3,0.3333333333333333,0.6666666666666666,0.0,41.3607134625498,2.0793684824701195,4.031246496663568
Man,EPSEVG,Third,4,8004.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.36674053939394,2.1579540622895625,4.578869966263394
Woman,FIB,First,5,8031.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.430806620215634,2.1651396603773585,6.556434297087386
Woman,FIB,Third,5,8921.0,Yes,Yes,No,No,No,No,No,Yes,3,0.0,0.3333333333333333,0.6666666666666666,41.45381506058794,2.211165460936721,11.10683556246773
Man,ETSETB,Third,4,8310.0,Yes,Yes,No,No,No,No,No,No,3,0.0,1.0,0.0,41.55062374375,2.4029147625,30.3371954755003
Man,ETSETB,Second,5,8100.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.53956503564815,2.213567934259259,18.88154630414079
Man,ETSAV,Fourth,5,8173.0,Yes,Yes,No,Yes,No,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.4742246574468,2.077712344680851,9.970215712463055
Woman,EPSEM,Fourth,5,8208.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,1.0,0.0,41.5541620375,2.1268247600000003,18.49693038919853
Man,FIB,First,4,8760.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.47622224,1.9244090654545456,18.42222502265352
Man,ESEIAAT,First,3,8338.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.50063153103448,2.358953217241379,24.19550367569376
Man,EPSEB,Second,4,8820.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.32393623061224,2.099799305867347,7.181665825639808
Woman,EPSEB,Fourth,5,8014.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.37554342468619,2.136406735983264,2.532082851110252
Man,FIB,Fourth,5,8700.0,No,Yes,No,Yes,No,No,No,No,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.58278654418604,1.6181138558139534,46.50632225037548
Woman,ETSECCPB,Third,3,8036.0,No,No,No,No,No,No,No,No,6,0.0,0.1666666666666666,0.8333333333333334,41.38986816722689,2.1517556033613445,3.4075132374150914
Man,EEBE,First,5,8930.0,Yes,No,No,No,Yes,No,No,No,1,0.0,0.0,1.0,41.42816950847583,2.2197942701115245,10.12337740984334
Woman,FIB,Second,5,8302.0,Yes,No,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.53492873728813,2.4362616559322032,31.688887640233293
Man,ETSEIB,Second,4,8784.0,Yes,Yes,No,Yes,No,No,No,No,2,0.5,0.5,0.0,41.525608778431376,1.7417724647058823,34.43234545513585
Man,FIB,Fourth,4,8042.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.44582190816,2.17393302264,8.293966067277841
Woman,EPSEM,First,4,8740.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.44958129475843,1.9673994461713764,13.820788970079688
Man,EEABB,Third,5,8733.0,No,Yes,No,No,Yes,No,No,No,6,1.0,0.0,0.0,41.4177846,1.7108306,33.63237336920196
Man,FIB,Second,3,17401.0,Yes,No,No,No,Yes,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.8172767625,2.5118988875,58.21684015309295
Man,FIB,Fourth,1,8041.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.41779478779783,2.176250534368231,6.372840174770625
Man,FIB,Second,3,8241.0,Yes,Yes,No,No,No,No,No,No,2,0.0,0.5,0.5,41.727342611627904,1.821508341860465,44.762730347427926
Woman,ETSAB,First,2,8700.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.58278654418604,1.6181138558139534,46.50632225037548
Woman,ETSEIB,Fourth,5,8980.0,No,Yes,No,No,Yes,No,No,No,4,0.0,1.0,0.0,41.38462277623763,2.048059094554456,5.285429992578997
Man,FIB,First,4,8017.0,No,Yes,No,No,No,No,No,No,5,0.0,0.4,0.6,41.40662785035377,2.1164666691037737,2.112982468173686
Man,FIB,Second,5,8028.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,FIB,Fourth,1,25560.0,Yes,Yes,Yes,No,No,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,42.4135544,1.1290309736842106,140.05157692991557
Man,ETSEIB,Second,5,8037.0,Yes,Yes,No,No,No,No,Yes,No,3,0.0,0.3333333333333333,0.6666666666666666,41.39925879097525,2.1648714873362445,4.667536874203934
Woman,FIB,First,5,8902.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,1.0,0.0,41.36432838572562,2.125288497065821,2.888881985150128
Man,ETSECCPB,Fourth,5,8037.0,Yes,No,Yes,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.39925879097525,2.1648714873362445,4.667536874203934
Woman,FIB,First,5,8028.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.37818948080073,2.1252601017288444,1.6130676235951116
Woman,ETSAB,Fourth,2,8303.0,Yes,Yes,No,Yes,No,No,No,No,3,0.3333333333333333,0.0,0.6666666666666666,41.54079826111112,2.4261791462962963,31.31708326567741
Man,ETSEIB,Fourth,5,8026.0,Yes,No,Yes,No,Yes,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.41182252736954,2.185393102662407,6.751936546524625
Man,ETSEIB,First,5,8173.0,No,No,No,No,No,Yes,Yes,No,5,0.0,0.6,0.4,41.4742246574468,2.077712344680851,9.970215712463055
Woman,ETSETB,Third,5,8028.0,Yes,Yes,No,No,No,No,Yes,No,3,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Woman,FIB,First,4,8241.0,No,Yes,Yes,No,No,No,No,No,6,0.1666666666666666,0.3333333333333333,0.5,41.727342611627904,1.821508341860465,44.762730347427926
Woman,ETSETB,Third,5,8028.0,Yes,No,Yes,Yes,No,No,No,No,1,0.0,1.0,0.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Woman,EEABB,Second,5,8810.0,Yes,Yes,No,No,No,No,No,No,3,1.0,0.0,0.0,41.26012005260991,1.7805351567594272,31.10786686418033
Man,EPSEM,First,5,8692.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.958707125,1.88027264375,66.23254863104715
Woman,EPSEM,First,4,8757.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,1.0,0.0,41.41733636893204,1.913733658252428,16.820622285560397
Man,ETSEIB,Second,3,8004.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.36674053939394,2.1579540622895625,4.578869966263394
Man,ESEIAAT,Fourth,2,8208.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.5541620375,2.1268247600000003,18.49693038919853
Man,ESEIAAT,Second,5,8031.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.430806620215634,2.1651396603773585,6.556434297087386
Woman,FIB,First,5,8440.0,Yes,No,Yes,Yes,No,No,No,No,3,0.0,1.0,0.0,41.63996812321429,2.358397310714286,34.772225338745606
Man,EETAC,First,5,8024.0,Yes,Yes,No,No,No,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.41110394556075,2.1594220838785048,4.785385490636497
Man,EPSEM,Third,5,8243.0,Yes,Yes,No,No,No,No,No,Yes,3,0.6666666666666666,0.0,0.3333333333333333,41.726803044117645,1.839067802941176,43.93821109235909
Woman,FME,First,5,8026.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.41182252736954,2.185393102662407,6.751936546524625
Woman,ETSAB,Third,5,8002.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.3819834004138,2.176413193149425,5.505338253143316
Man,ESEIAAT,Third,4,8023.0,Yes,No,Yes,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.41117653727455,2.1454316,3.853847488256764
Man,EPSEVG,Fourth,2,8014.0,Yes,Yes,No,No,No,No,Yes,No,2,0.0,0.5,0.5,41.37554342468619,2.136406735983264,2.532082851110252
Man,EEBE,First,5,8904.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.37349974528302,2.116355579245284,1.6737779012254774
Woman,ETSAB,Second,5,8820.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.32393623061224,2.099799305867347,7.181665825639808
Woman,ESEIAAT,First,5,8016.0,No,Yes,No,No,No,No,No,No,5,0.0,0.6,0.4,41.43449825711711,2.1795576403603603,7.707002026861444
Man,ETSAB,Third,5,8002.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.3819834004138,2.176413193149425,5.505338253143316
Man,ETSAB,Second,4,8440.0,Yes,No,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.63996812321429,2.358397310714286,34.772225338745606
NR/DK,EEBE,Third,5,8026.0,Yes,No,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.41182252736954,2.185393102662407,6.751936546524625
Man,EEBE,First,3,8030.0,Yes,Yes,No,Yes,No,No,No,No,2,0.5,0.0,0.5,41.43484115544712,2.191761195383804,8.515615293430308
Man,EEBE,Second,5,8930.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.0,1.0,41.42816950847583,2.2197942701115245,10.12337740984334
Man,EETAC,Second,5,8100.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,1.0,0.0,41.53956503564815,2.213567934259259,18.88154630414079
Woman,EETAC,First,5,8860.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.0,1.0,41.26427774933655,1.9313480034981907,20.38020477160429
Man,EPSEVG,Third,5,8014.0,Yes,No,Yes,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37554342468619,2.136406735983264,2.532082851110252
Woman,ESEIAAT,Third,3,8223.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.550291740909095,2.0275086,19.325546457338568
Man,ETSETB,Fourth,4,8030.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.43484115544712,2.191761195383804,8.515615293430308
Woman,ETSAV,Second,1,8029.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.38660270361248,2.14637941543514,2.956172645857166
Woman,ETSAB,First,3,8041.0,Yes,No,Yes,No,No,No,No,No,2,0.0,1.0,0.0,41.41779478779783,2.176250534368231,6.372840174770625
NR/DK,ETSAV,Fourth,6,8036.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.38986816722689,2.1517556033613445,3.4075132374150914
Woman,ETSECCPB,First,5,8210.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.51683195454546,2.127285452272728,14.368008639254596
Man,EEBE,Second,5,8017.0,Yes,Yes,No,No,No,No,No,No,3,1.0,0.0,0.0,41.40662785035377,2.1164666691037737,2.112982468173686
Woman,FIB,Second,3,8028.0,Yes,No,Yes,No,No,No,No,No,1,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,EEBE,First,5,8020.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.0,1.0,41.42075345,2.201856531962617,8.414853093004373
Woman,EEBE,First,4,8750.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.41109251081081,2.019148627027027,8.103490952947098
Man,ETSEIB,Second,5,8029.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.38660270361248,2.14637941543514,2.956172645857166
Man,ESEIAAT,Fourth,4,8202.0,Yes,No,Yes,No,Yes,No,No,No,2,0.0,1.0,0.0,41.54579316153846,2.117872476923077,17.529836769264648
Non binary,ETSETB,Second,2,4545.0,No,No,No,Yes,No,No,No,No,2,0.0,1.0,0.0,52.2184958,21.038161875115613,1870.6822820090324
Man,FME,First,3,8340.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.50276299863014,2.386750187671233,26.325073950760032
Man,FIB,Fourth,2,8210.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.51683195454546,2.127285452272728,14.368008639254596
Man,EEBE,First,5,8023.0,Yes,No,No,No,Yes,No,No,No,3,0.0,1.0,0.0,41.41117653727455,2.1454316,3.853847488256764
Man,EPSEM,Second,5,8207.0,Yes,Yes,No,No,No,No,No,No,3,1.0,0.0,0.0,41.56960291851852,2.087502477777777,20.261080837044865
Woman,ETSEIB,Second,5,8025.0,Yes,No,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.40889555323325,2.1709480372979217,5.515904036968885
Man,FNB,Third,5,8005.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.0,1.0,41.39960074427861,2.201018413598673,7.629993511144085
Man,ESEIAAT,First,3,80233.0,Yes,No,No,No,Yes,No,No,Yes,2,0.5,0.0,0.5,42.644902,-2.3901615,398.0510175027205
Woman,ETSECCPB,First,5,8005.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.39960074427861,2.201018413598673,7.629993511144085
Woman,EPSEB,Fourth,4,8191.0,No,No,No,No,Yes,No,No,No,2,1.0,0.0,0.0,41.499861449874686,2.038029230576441,13.838861668490374
Man,ESEIAAT,First,5,8222.0,Yes,Yes,No,No,No,No,No,No,1,0.0,0.0,1.0,41.56425558888889,2.0251177222222223,20.846935000968863
Man,EPSEB,Second,4,8036.0,No,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.38986816722689,2.1517556033613445,3.4075132374150914
Woman,ESEIAAT,Third,5,8222.0,Yes,No,No,No,Yes,No,No,No,1,0.0,0.0,1.0,41.56425558888889,2.0251177222222223,20.846935000968863
Man,EPSEB,First,4,8031.0,Yes,Yes,No,Yes,No,No,No,No,1,0.0,1.0,0.0,41.430806620215634,2.1651396603773585,6.556434297087386
Man,ESEIAAT,First,5,8233.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.60026456423919,1.9048767644760207,29.190310522639795
Man,ETSECCPB,Second,1,8940.0,Yes,No,Yes,Yes,No,No,No,No,1,0.0,1.0,0.0,41.3607134625498,2.0793684824701195,4.031246496663568
Man,EEBE,Fourth,2,8020.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.0,1.0,41.42075345,2.201856531962617,8.414853093004373
Man,EETAC,Fourth,5,8860.0,Yes,No,No,Yes,No,No,No,No,1,0.0,0.0,1.0,41.26427774933655,1.9313480034981907,20.38020477160429
Woman,EEBE,First,5,8458.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.68476994,2.39022604,40.35737963854668
Man,ETSEIB,Fourth,5,8011.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.3843794375,2.1589732145,4.0258558548027
Man,EPSEB,Second,4,8030.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.43484115544712,2.191761195383804,8.515615293430308
Man,ETSECCPB,Fourth,1,8922.0,Yes,Yes,No,No,No,No,No,No,3,1.0,0.0,0.0,41.44921209026243,2.2113456310773483,10.789402187648156
Man,ESEIAAT,Second,4,8140.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.63196876842105,2.1666461657894738,27.48596600900241
NR/DK,EEBE,Fourth,5,8339.0,Yes,Yes,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.51626172136752,2.362357757692308,25.36952447680372
Man,FIB,First,5,8028.0,Yes,No,Yes,No,No,No,Yes,No,3,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
