gender,center,year,days,postal,s1,s2,s3,same_route,r_fastest,r_cheapest,r_confortable,r_onlyoption,r_environmental,r_healthiest,r_needprivate,total_travels,Distance,active_ratio,private_ratio,public_ratio
Woman,FME,Third,5,8018.0,On foot,Underground,,No,Yes,No,Yes,No,No,No,No,3,6.962340961738018,0.3333333333333333,0.0,0.6666666666666666
Man,ESEIAAT,Second,3,8033.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Yes,Yes,No,Yes,No,No,No,No,3,9.477044951973047,0.0,1.0,0.0
Woman,ETSEIB,First,5,8711.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Bus,Bus,Yes,No,No,No,Yes,No,No,No,3,45.91071602620428,0.0,0.3333333333333333,0.6666666666666666
Woman,FIB,First,5,8921.0,On foot,Underground,On foot,Yes,No,No,No,Yes,No,No,No,3,11.10683556246773,0.6666666666666666,0.0,0.3333333333333333
NR/DK,ETSETB,First,4,8402.0,Renfe,Underground,On foot,Yes,Yes,No,No,No,No,No,Yes,3,28.284885074428946,0.3333333333333333,0.0,0.6666666666666666
Man,EPSEVG,First,5,8025.0,On foot,Renfe,On foot,Yes,No,No,No,Yes,No,No,No,3,5.515904036968885,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSEIB,Second,5,8031.0,On foot,Underground,,Yes,Yes,Yes,No,No,No,No,No,2,6.556434297087386,0.5,0.0,0.5
Man,ETSAV,First,2,8034.0,Underground,FGC,On foot,Yes,No,Yes,No,No,Yes,No,No,3,0.8468604032086408,0.3333333333333333,0.0,0.6666666666666666
Woman,ETSECCPB,First,5,8328.0,Bus,Underground,On foot,Yes,No,Yes,No,Yes,No,No,No,3,21.036137276027244,0.3333333333333333,0.0,0.6666666666666666
Man,ETSAV,Third,5,8290.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,No,No,No,Yes,3,11.601900107089728,0.0,1.0,0.0
Man,EETAC,Fourth,4,8850.0,Renfe,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Electric motorcycle,Yes,No,No,No,No,No,No,Yes,3,14.213448206259708,0.0,0.6666666666666666,0.3333333333333333
Man,EEBE,Fourth,4,8020.0,On foot,Underground,On foot,Yes,Yes,No,Yes,No,No,No,No,3,8.414853093004373,0.6666666666666666,0.0,0.3333333333333333
Man,ETSECCPB,Third,7,8150.0,Bus,FGC,Combustion or electric motorcycle with non-renewable source charging,No,Yes,No,No,No,No,No,No,6,21.20478889661135,0.3333333333333333,0.3333333333333333,0.3333333333333333
Man,EPSEB,Fourth,1,8840.0,On foot,Bus,,Yes,Yes,Yes,No,No,No,No,No,2,11.383637000140949,0.5,0.0,0.5
Man,EETAC,Third,5,8100.0,Bus,Renfe,On foot,Yes,No,Yes,No,No,Yes,No,No,3,18.88154630414079,0.3333333333333333,0.0,0.6666666666666666
Man,ETSECCPB,First,5,8018.0,On foot,Underground,On foot,Yes,Yes,No,Yes,No,No,No,No,3,6.962340961738018,0.6666666666666666,0.0,0.3333333333333333
Man,ETSAB,Fourth,3,8480.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Renfe,Underground,Yes,No,Yes,No,Yes,No,No,No,3,33.47899941633453,0.0,0.3333333333333333,0.6666666666666666
Man,ETSETB,First,5,8023.0,Bus,On foot,,Yes,Yes,Yes,No,No,No,No,No,2,3.853847488256764,0.5,0.0,0.5
Woman,ETSETB,Third,5,8037.0,On foot,Underground,,Yes,Yes,Yes,No,No,No,No,No,2,4.667536874203934,0.5,0.0,0.5
Man,ETSEIB,Fourth,5,8028.0,Bicycle,,,Yes,Yes,No,No,No,No,Yes,No,1,1.6130676235951116,1.0,0.0,0.0
Non binary,EEBE,Second,5,17005.0,On foot,Renfe,Underground,Yes,No,No,No,No,No,No,No,3,87.32999080434875,0.3333333333333333,0.0,0.6666666666666666
Woman,EPSEB,Second,4,8303.0,On foot,Underground,Bus,Yes,Yes,No,Yes,No,No,No,No,3,31.31708326567741,0.3333333333333333,0.0,0.6666666666666666
Man,EEABB,Fourth,5,8029.0,On foot,Renfe,On foot,Yes,No,Yes,No,Yes,No,No,No,3,2.956172645857166,0.6666666666666666,0.0,0.3333333333333333
Man,EEABB,First,5,8905.0,Underground,Renfe,On foot,Yes,No,Yes,No,Yes,No,No,No,3,2.077076740330005,0.3333333333333333,0.0,0.6666666666666666
Man,FIB,First,4,8005.0,Bicycle,Underground,On foot,Yes,Yes,No,Yes,No,No,No,No,3,7.629993511144085,0.6666666666666666,0.0,0.3333333333333333
Woman,EEABB,Fourth,5,8905.0,Underground,Renfe,On foot,No,Yes,No,No,Yes,No,No,No,6,2.077076740330005,0.1666666666666666,0.0,0.8333333333333334
Man,EPSEM,Second,4,8310.0,On foot,,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,No,Yes,No,No,No,2,30.3371954755003,0.5,0.5,0.0
Man,ETSECCPB,Fourth,3,8014.0,,Bus,,Yes,No,No,Yes,No,No,No,No,1,2.532082851110252,0.0,0.0,1.0
Non binary,FIB,Fourth,5,8202.0,Combustion or electric motorcycle with non-renewable source charging,Underground,Renfe,Yes,No,No,Yes,No,No,No,No,3,17.529836769264648,0.0,0.3333333333333333,0.6666666666666666
Non binary,ESEIAAT,Fourth,2,8012.0,On foot,FGC,On foot,Yes,Yes,Yes,No,No,No,No,No,3,4.166350464626095,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSEIB,First,5,8005.0,Bus,,,Yes,No,No,Yes,No,Yes,No,No,1,7.629993511144085,0.0,0.0,1.0
Man,EPSEM,Second,5,8182.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,No,Yes,No,No,Yes,3,33.733191610328326,0.0,1.0,0.0
Woman,EEBE,Fourth,1,8027.0,Underground,Tram,,Yes,Yes,No,Yes,No,No,No,No,2,7.315332171609159,0.0,0.0,1.0
Woman,ETSAB,Fourth,5,8120.0,Bus,Underground,Underground,Yes,Yes,No,Yes,No,No,No,No,3,15.640814238790677,0.0,0.0,1.0
Man,ETSECCPB,First,5,8192.0,On foot,FGC,Bus,Yes,No,No,No,Yes,No,No,No,3,16.34208993516103,0.3333333333333333,0.0,0.6666666666666666
Woman,ETSEIB,Fourth,5,8980.0,On foot,Bus,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,Yes,No,No,No,3,5.285429992578997,0.3333333333333333,0.3333333333333333,0.3333333333333333
Man,FIB,Fourth,4,8197.0,FGC,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,No,No,No,No,Yes,3,9.309087679282344,0.0,0.6666666666666666,0.3333333333333333
Woman,ESEIAAT,Third,5,8223.0,On foot,,,Yes,Yes,No,No,No,No,No,No,1,19.325546457338568,1.0,0.0,0.0
Man,FNB,Fourth,3,8739.0,Underground,On foot,Renfe,Yes,Yes,No,Yes,No,No,No,No,3,26.076386305006206,0.3333333333333333,0.0,0.6666666666666666
Man,FIB,Fourth,4,8757.0,On foot,Bus,On foot,Yes,No,Yes,Yes,No,No,No,No,3,16.820622285560397,0.6666666666666666,0.0,0.3333333333333333
Woman,EETAC,First,5,8860.0,On foot,,,Yes,Yes,No,No,No,No,No,No,1,20.38020477160429,1.0,0.0,0.0
Man,ESEIAAT,First,5,8197.0,On foot,FGC,On foot,Yes,Yes,No,No,No,No,No,No,3,9.309087679282344,0.6666666666666666,0.0,0.3333333333333333
Man,ETSEIB,Second,5,8739.0,Bus,On foot,,Yes,Yes,Yes,No,No,No,No,No,2,26.076386305006206,0.5,0.0,0.5
Woman,ETSAB,Second,4,8014.0,Bicycle,Bicycle,Bicycle,Yes,No,Yes,No,No,No,No,No,3,2.532082851110252,1.0,0.0,0.0
Man,ETSAB,Third,4,8241.0,On foot,Bus,,Yes,Yes,No,No,Yes,No,No,No,2,44.762730347427926,0.5,0.0,0.5
Woman,ETSAV,First,5,8192.0,On foot,FGC,On foot,Yes,Yes,Yes,No,No,No,No,No,3,16.34208993516103,0.6666666666666666,0.0,0.3333333333333333
Man,EPSEM,Fourth,3,8180.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,Yes,No,No,No,No,1,46.79207396782814,0.0,1.0,0.0
Man,ESEIAAT,Second,1,8233.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",On foot,,Yes,Yes,Yes,No,No,No,No,No,2,29.190310522639795,0.5,0.5,0.0
Woman,EETAC,Third,5,8820.0,On foot,Underground,Renfe,Yes,No,No,No,Yes,No,No,No,3,7.181665825639808,0.3333333333333333,0.0,0.6666666666666666
Man,FNB,Fourth,5,8902.0,Underground,Bus,Bus,Yes,Yes,No,No,No,No,No,No,3,2.888881985150128,0.0,0.0,1.0
Woman,ETSAB,Second,5,8024.0,Bus,On foot,,Yes,No,Yes,Yes,No,No,No,No,2,4.785385490636497,0.5,0.0,0.5
Woman,EPSEM,Second,2,8242.0,On foot,,,Yes,No,Yes,No,No,Yes,No,No,1,44.90162952906903,1.0,0.0,0.0
Man,ETSECCPB,Second,5,8012.0,Underground,Underground,Underground,Yes,Yes,No,No,No,No,No,No,3,4.166350464626095,0.0,0.0,1.0
Man,ESEIAAT,Third,5,8224.0,On foot,,,Yes,No,No,Yes,No,No,Yes,No,1,21.24695714606752,1.0,0.0,0.0
Woman,EEABB,Second,5,8790.0,Renfe,Renfe,On foot,No,Yes,Yes,No,No,No,No,No,6,21.4658510197695,0.1666666666666666,0.0,0.8333333333333334
Man,FNB,Second,3,8912.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,,Yes,Yes,No,No,No,No,No,No,2,12.450328346091144,0.0,1.0,0.0
Woman,EETAC,Fourth,2,8902.0,Bus,On foot,,Yes,No,Yes,No,No,No,No,No,2,2.888881985150128,0.5,0.0,0.5
Man,ETSECCPB,Second,5,8840.0,,,Bus,Yes,Yes,No,Yes,No,No,No,No,1,11.383637000140949,0.0,0.0,1.0
Woman,EEABB,Third,5,8924.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,Yes,No,No,No,No,3,11.131232043451496,0.0,1.0,0.0
Non binary,ETSAB,Second,5,8914.0,On foot,Underground,Tram,Yes,Yes,No,No,No,No,No,No,3,11.304942499566788,0.3333333333333333,0.0,0.6666666666666666
Woman,FNB,Fourth,5,8013.0,On foot,,,No,No,No,No,Yes,No,No,No,4,5.781462018023745,0.75,0.0,0.25
NR/DK,ETSAV,Fourth,4,8026.0,Underground,FGC,On foot,Yes,Yes,No,No,No,No,No,No,3,6.751936546524625,0.3333333333333333,0.0,0.6666666666666666
Man,EEBE,Second,4,8225.0,Renfe,Underground,Tram,Yes,No,Yes,No,No,Yes,No,No,3,22.64752581936345,0.0,0.0,1.0
Man,EEBE,Fourth,2,8340.0,On foot,Renfe,Tram,Yes,No,No,No,Yes,Yes,No,No,3,26.325073950760032,0.3333333333333333,0.0,0.6666666666666666
Man,FIB,Fourth,4,8014.0,On foot,Bus,On foot,No,No,Yes,No,No,Yes,No,No,4,2.532082851110252,0.75,0.0,0.25
Woman,ETSEIB,First,6,8007.0,,,On foot,Yes,Yes,No,No,No,No,No,No,1,4.547365145547395,1.0,0.0,0.0
Man,ESEIAAT,Second,3,8211.0,On foot,On foot,On foot,Yes,Yes,No,No,No,No,No,No,3,25.04125661908901,1.0,0.0,0.0
Man,FIB,First,4,8781.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Bus,On foot,Yes,No,No,No,Yes,No,No,No,3,32.75710278575691,0.3333333333333333,0.3333333333333333,0.3333333333333333
Man,ETSEIB,Second,5,8010.0,Underground,Underground,,Yes,Yes,No,Yes,No,No,No,No,2,5.328921913121705,0.0,0.0,1.0
Man,FME,Second,5,8011.0,On foot,Underground,On foot,Yes,Yes,No,No,No,No,No,No,3,4.0258558548027,0.6666666666666666,0.0,0.3333333333333333
Man,ETSEIB,Fourth,3,8016.0,On foot,Underground,Bus,Yes,Yes,No,No,Yes,No,No,No,3,7.707002026861444,0.3333333333333333,0.0,0.6666666666666666
Man,ETSEIB,First,5,8840.0,On foot,Bus,Tram,No,Yes,No,No,No,No,No,No,5,11.383637000140949,0.4,0.0,0.6
Man,ETSAV,Fourth,5,8198.0,,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",FGC,Yes,Yes,No,No,No,No,No,No,2,6.91951641216984,0.0,0.5,0.5
Man,ETSETB,Fourth,5,8028.0,Underground,Underground,,Yes,Yes,Yes,No,No,No,No,No,2,1.6130676235951116,0.0,0.0,1.0
Woman,ETSEIB,Second,1,8940.0,Underground,Tram,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,Yes,No,No,No,Yes,3,4.031246496663568,0.0,0.3333333333333333,0.6666666666666666
Man,EPSEVG,Third,4,8004.0,On foot,Bus,On foot,Yes,Yes,No,No,No,No,No,No,3,4.578869966263394,0.6666666666666666,0.0,0.3333333333333333
Woman,FIB,First,5,8031.0,On foot,Underground,Bus,Yes,Yes,No,No,No,No,No,No,3,6.556434297087386,0.3333333333333333,0.0,0.6666666666666666
Woman,FIB,Third,5,8921.0,On foot,Underground,On foot,Yes,Yes,No,No,No,No,No,Yes,3,11.10683556246773,0.6666666666666666,0.0,0.3333333333333333
Man,ETSETB,Third,4,8310.0,Bus,Renfe,Underground,Yes,Yes,No,No,No,No,No,No,3,30.3371954755003,0.0,0.0,1.0
Man,ETSETB,Second,5,8100.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,Yes,No,No,No,No,1,18.88154630414079,0.0,1.0,0.0
Man,ETSAV,Fourth,5,8173.0,On foot,Bus,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,Yes,No,No,No,No,3,9.970215712463055,0.3333333333333333,0.3333333333333333,0.3333333333333333
Woman,EPSEM,Fourth,5,8208.0,Renfe,Renfe,Renfe,Yes,Yes,Yes,No,No,No,No,No,3,18.49693038919853,0.0,0.0,1.0
Man,FIB,First,4,8760.0,FGC,Underground,On foot,Yes,Yes,Yes,No,No,No,No,No,3,18.42222502265352,0.3333333333333333,0.0,0.6666666666666666
Man,ESEIAAT,First,3,8338.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,Yes,No,No,No,No,3,24.19550367569376,0.0,1.0,0.0
Man,EPSEB,Second,4,8820.0,On foot,Underground,On foot,Yes,Yes,Yes,No,No,No,No,No,3,7.181665825639808,0.6666666666666666,0.0,0.3333333333333333
Woman,EPSEB,Fourth,5,8014.0,On foot,Underground,,Yes,Yes,Yes,No,No,No,No,No,2,2.532082851110252,0.5,0.0,0.5
Man,FIB,Fourth,5,8700.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Bus,On foot,No,Yes,No,Yes,No,No,No,No,6,46.50632225037548,0.3333333333333333,0.3333333333333333,0.3333333333333333
Woman,ETSECCPB,Third,3,8036.0,Bicycle,Bicycle,On foot,No,No,No,No,No,No,No,No,6,3.4075132374150914,0.8333333333333334,0.0,0.1666666666666666
Man,EEBE,First,5,8930.0,On foot,,,Yes,No,No,No,Yes,No,No,No,1,10.12337740984334,1.0,0.0,0.0
Woman,FIB,Second,5,8302.0,Bus,Underground,On foot,Yes,No,No,Yes,No,No,No,No,3,31.688887640233293,0.3333333333333333,0.0,0.6666666666666666
Man,ETSEIB,Second,4,8784.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Bus,,Yes,Yes,No,Yes,No,No,No,No,2,34.43234545513585,0.0,0.5,0.5
Man,FIB,Fourth,4,8042.0,On foot,Underground,On foot,Yes,Yes,No,Yes,No,No,No,No,3,8.293966067277841,0.6666666666666666,0.0,0.3333333333333333
Woman,EPSEM,First,4,8740.0,On foot,FGC,On foot,Yes,Yes,No,No,Yes,No,No,No,3,13.820788970079688,0.6666666666666666,0.0,0.3333333333333333
Man,EEABB,Third,5,8733.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",No,Yes,No,No,Yes,No,No,No,6,33.63237336920196,0.0,1.0,0.0
Man,FIB,Second,3,17401.0,Combustion or electric motorcycle with non-renewable source charging,Renfe,Underground,Yes,No,No,No,Yes,No,No,No,3,58.21684015309295,0.0,0.3333333333333333,0.6666666666666666
Man,FIB,Fourth,1,8041.0,Bus,On foot,,Yes,Yes,No,Yes,No,No,No,No,2,6.372840174770625,0.5,0.0,0.5
Man,FIB,Second,3,8241.0,Bus,On foot,,Yes,Yes,No,No,No,No,No,No,2,44.762730347427926,0.5,0.0,0.5
Woman,ETSAB,First,2,8700.0,Bicycle,Bus,Bicycle,Yes,No,No,No,Yes,No,No,No,3,46.50632225037548,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSEIB,Fourth,5,8980.0,Renfe,Bus,Bus,No,Yes,No,No,Yes,No,No,No,4,5.285429992578997,0.0,0.0,1.0
Man,FIB,First,4,8017.0,On foot,Bus,,No,Yes,No,No,No,No,No,No,5,2.112982468173686,0.6,0.0,0.4
Man,FIB,Second,5,8028.0,On foot,On foot,On foot,Yes,Yes,No,Yes,No,No,No,No,3,1.6130676235951116,1.0,0.0,0.0
Man,FIB,Fourth,1,25560.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Bus,On foot,Yes,Yes,Yes,No,No,No,No,No,3,140.05157692991557,0.3333333333333333,0.3333333333333333,0.3333333333333333
Man,ETSEIB,Second,5,8037.0,Bicycle,Bus,On foot,Yes,Yes,No,No,No,No,Yes,No,3,4.667536874203934,0.6666666666666666,0.0,0.3333333333333333
Woman,FIB,First,5,8902.0,,Underground,Bus,Yes,Yes,Yes,No,No,No,No,No,2,2.888881985150128,0.0,0.0,1.0
Man,ETSECCPB,Fourth,5,8037.0,On foot,Bus,On foot,Yes,No,Yes,Yes,No,No,No,No,3,4.667536874203934,0.6666666666666666,0.0,0.3333333333333333
Woman,FIB,First,5,8028.0,Tram,On foot,,Yes,Yes,No,Yes,No,No,No,No,2,1.6130676235951116,0.5,0.0,0.5
Woman,ETSAB,Fourth,2,8303.0,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",On foot,Yes,Yes,No,Yes,No,No,No,No,3,31.31708326567741,0.6666666666666666,0.3333333333333333,0.0
Man,ETSEIB,Fourth,5,8026.0,Scooter (or other micro-mobility devices) with renewable charging,Bus,Underground,Yes,No,Yes,No,Yes,No,No,No,3,6.751936546524625,0.0,0.3333333333333333,0.6666666666666666
Man,ETSEIB,First,5,8173.0,FGC,On foot,,No,No,No,No,No,Yes,Yes,No,5,9.970215712463055,0.4,0.0,0.6
Woman,ETSETB,Third,5,8028.0,On foot,On foot,On foot,Yes,Yes,No,No,No,No,Yes,No,3,1.6130676235951116,1.0,0.0,0.0
Woman,FIB,First,4,8241.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Bus,On foot,No,Yes,Yes,No,No,No,No,No,6,44.762730347427926,0.5,0.1666666666666666,0.3333333333333333
Woman,ETSETB,Third,5,8028.0,Bus,,,Yes,No,Yes,Yes,No,No,No,No,1,1.6130676235951116,0.0,0.0,1.0
Woman,EEABB,Second,5,8810.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,No,No,No,No,3,31.10786686418033,0.0,1.0,0.0
Man,EPSEM,First,5,8692.0,,,Combustion or electric motorcycle with non-renewable source charging,Yes,Yes,No,Yes,No,No,No,No,1,66.23254863104715,0.0,1.0,0.0
Woman,EPSEM,First,4,8757.0,Bus,FGC,FGC,Yes,No,Yes,No,Yes,No,No,No,3,16.820622285560397,0.0,0.0,1.0
Man,ETSEIB,Second,3,8004.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Yes,Yes,No,Yes,No,No,No,No,3,4.578869966263394,0.0,1.0,0.0
Man,ESEIAAT,Fourth,2,8208.0,Bus,Underground,On foot,Yes,No,Yes,No,Yes,No,No,No,3,18.49693038919853,0.3333333333333333,0.0,0.6666666666666666
Man,ESEIAAT,Second,5,8031.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,Yes,No,No,No,No,1,6.556434297087386,0.0,1.0,0.0
Woman,FIB,First,5,8440.0,Renfe,Renfe,Renfe,Yes,No,Yes,Yes,No,No,No,No,3,34.772225338745606,0.0,0.0,1.0
Man,EETAC,First,5,8024.0,Underground,Renfe,On foot,Yes,Yes,No,No,No,Yes,No,No,3,4.785385490636497,0.3333333333333333,0.0,0.6666666666666666
Man,EPSEM,Third,5,8243.0,On foot,Scooter (or other micro-mobility devices) with non-renewable charging,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,No,No,No,Yes,3,43.93821109235909,0.3333333333333333,0.6666666666666666,0.0
Woman,FME,First,5,8026.0,On foot,Underground,Underground,Yes,Yes,No,No,No,No,No,No,3,6.751936546524625,0.3333333333333333,0.0,0.6666666666666666
Woman,ETSAB,Third,5,8002.0,Underground,,,Yes,Yes,No,No,No,No,No,No,1,5.505338253143316,0.0,0.0,1.0
Man,ESEIAAT,Third,4,8023.0,Bicycle,FGC,On foot,Yes,No,Yes,Yes,No,No,No,No,3,3.853847488256764,0.6666666666666666,0.0,0.3333333333333333
Man,EPSEVG,Fourth,2,8014.0,,On foot,Renfe,Yes,Yes,No,No,No,No,Yes,No,2,2.532082851110252,0.5,0.0,0.5
Man,EEBE,First,5,8904.0,Underground,Renfe,Bicycle,Yes,Yes,No,No,No,No,No,No,3,1.6737779012254774,0.3333333333333333,0.0,0.6666666666666666
Woman,ETSAB,Second,5,8820.0,,,Underground,Yes,Yes,No,No,No,No,No,No,1,7.181665825639808,0.0,0.0,1.0
Woman,ESEIAAT,First,5,8016.0,On foot,Renfe,,No,Yes,No,No,No,No,No,No,5,7.707002026861444,0.4,0.0,0.6
Man,ETSAB,Third,5,8002.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,Yes,No,No,No,No,3,5.505338253143316,0.0,1.0,0.0
Man,ETSAB,Second,4,8440.0,,,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,Yes,No,No,No,No,1,34.772225338745606,0.0,1.0,0.0
NR/DK,EEBE,Third,5,8026.0,Bicycle,Underground,Tram,Yes,No,Yes,No,No,No,No,No,3,6.751936546524625,0.3333333333333333,0.0,0.6666666666666666
Man,EEBE,First,3,8030.0,On foot,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,Yes,Yes,No,Yes,No,No,No,No,2,8.515615293430308,0.5,0.5,0.0
Man,EEBE,Second,5,8930.0,On foot,On foot,On foot,Yes,Yes,No,No,No,No,No,No,3,10.12337740984334,1.0,0.0,0.0
Man,EETAC,Second,5,8100.0,Bus,Renfe,Bus,Yes,Yes,No,No,Yes,No,No,No,3,18.88154630414079,0.0,0.0,1.0
Woman,EETAC,First,5,8860.0,On foot,On foot,On foot,Yes,No,Yes,No,No,Yes,No,No,3,20.38020477160429,1.0,0.0,0.0
Man,EPSEVG,Third,5,8014.0,On foot,Renfe,On foot,Yes,No,Yes,Yes,No,No,No,No,3,2.532082851110252,0.6666666666666666,0.0,0.3333333333333333
Woman,ESEIAAT,Third,3,8223.0,Combustion or electric motorcycle with non-renewable source charging,,,Yes,Yes,No,Yes,No,No,No,No,1,19.325546457338568,0.0,1.0,0.0
Man,ETSETB,Fourth,4,8030.0,On foot,Bus,On foot,Yes,Yes,No,Yes,No,No,No,No,3,8.515615293430308,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSAV,Second,1,8029.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,Yes,No,No,No,No,3,2.956172645857166,0.0,1.0,0.0
